,data_num,paragraph_num,id,title,context,question,is_impossible,review
0,74,0,56f6f44f711bf01900a4488e,ساوتھمپٹن,ساوتھمپٹن (i/sa ⁇ θ'æmptən، -hæmptən/) انگلینڈ کے جنوبی ساحل پر ہیمپشائر کی رسمی کاؤنٹی کا سب سے بڑا شہر ہے ، اور یہ لندن سے 75 میل (121 کلومیٹر) جنوب مغرب میں اور پورٹسماؤتھ سے 19 میل (31 کلومیٹر) شمال مغرب میں واقع ہے۔ ساوتھمپٹن ایک اہم بندرگاہ اور نیو فارسٹ کے قریب ترین شہر ہے۔ یہ ساوتھمپٹن واٹر کے شمالی ترین مقام پر واقع ہے جہاں دریائے ٹیسٹ اور دریائے ایچن ملتے ہیں ، جس میں دریائے ہیمبل شہری علاقے کے جنوب میں شامل ہوتا ہے۔ شہر ، جو ایک واحد اتھارٹی ہے ، کی تخمینہ آبادی ••253،651•• ہے۔ شہر کا نام کبھی کبھی تحریری طور پر سوٹن یا سوٹن کے طور پر مختصر کیا جاتا ہے ، اور ساوتھمپٹن کے رہائشی کو سوٹونین کہا جاتا ہے۔,ساؤتھمپٹن کی تخمینہ آبادی کتنی ہے؟,False,False
1,74,0,56f6f44f711bf01900a4488f,ساوتھمپٹن,ساوتھمپٹن (i/sa ⁇ θ'æmptən، -hæmptən/) انگلینڈ کے جنوبی ساحل پر ہیمپشائر کی رسمی کاؤنٹی کا سب سے بڑا شہر ہے ، اور یہ لندن سے 75 میل (121 کلومیٹر) جنوب مغرب میں اور پورٹسماؤتھ سے 19 میل (31 کلومیٹر) شمال مغرب میں واقع ہے۔ ساوتھمپٹن ایک اہم بندرگاہ اور نیو فارسٹ کے قریب ترین شہر ہے۔ یہ ساوتھمپٹن واٹر کے شمالی ترین مقام پر واقع ہے جہاں دریائے ٹیسٹ اور دریائے ایچن ملتے ہیں ، جس میں دریائے ہیمبل شہری علاقے کے جنوب میں شامل ہوتا ہے۔ شہر ، جو ایک واحد اتھارٹی ہے ، کی تخمینہ آبادی 253،651 ہے۔ شہر کا نام کبھی کبھی تحریری طور پر سوٹن یا سوٹن کے طور پر مختصر کیا جاتا ہے ، اور ساوتھمپٹن کے رہائشی کو ••سوٹونین•• کہا جاتا ہے۔,آپ ساؤتھمپٹن میں رہتا ہے جو کسی کو کیا کہہ سکتے ہیں؟,False,False
2,74,0,56f6f44f711bf01900a44890,ساوتھمپٹن,(i/sa ⁇ θ'æmptən، -hæmptən/) انگلینڈ کے جنوبی ساحل پر ••ہیمپشائر•• کی رسمی کاؤنٹی کا سب سے بڑا شہر ہے ، اور یہ لندن سے 75 میل (121 کلومیٹر) جنوب مغرب میں اور پورٹسماؤتھ سے 19 میل (31 کلومیٹر) شمال مغرب میں واقع ہے۔ ساوتھمپٹن ایک اہم بندرگاہ اور نیو فارسٹ کے قریب ترین شہر ہے۔ یہ ساوتھمپٹن واٹر کے شمالی ترین مقام پر واقع ہے جہاں دریائے ٹیسٹ اور دریائے ایچن ملتے ہیں ، جس میں دریائے ہیمبل شہری علاقے کے جنوب میں شامل ہوتا ہے۔ شہر ، جو ایک واحد اتھارٹی ہے ، کی تخمینہ آبادی 253،651 ہے۔ شہر کا نام کبھی کبھی تحریری طور پر سوٹن یا سوٹن کے طور پر مختصر کیا جاتا ہے ، اور ساوتھمپٹن کے رہائشی کو سوٹونین کہا جاتا ہے۔,ساوتھمپٹن کس رسمی کاؤنٹی میں واقع ہے؟,False,False
3,74,0,56f6f44f711bf01900a44891,ساوتھمپٹن,ساوتھمپٹن (i/sa ⁇ θ'æmptən، -hæmptən/) انگلینڈ کے جنوبی ساحل پر ہیمپشائر کی رسمی کاؤنٹی کا سب سے بڑا شہر ہے ، اور یہ لندن سے ••75•• میل (121 کلومیٹر) جنوب مغرب میں اور پورٹسماؤتھ سے 19 میل (31 کلومیٹر) شمال مغرب میں واقع ہے۔ ساوتھمپٹن ایک اہم بندرگاہ اور نیو فارسٹ کے قریب ترین شہر ہے۔ یہ ساوتھمپٹن واٹر کے شمالی ترین مقام پر واقع ہے جہاں دریائے ٹیسٹ اور دریائے ایچن ملتے ہیں ، جس میں دریائے ہیمبل شہری علاقے کے جنوب میں شامل ہوتا ہے۔ شہر ، جو ایک واحد اتھارٹی ہے ، کی تخمینہ آبادی 253،651 ہے۔ شہر کا نام کبھی کبھی تحریری طور پر سوٹن یا سوٹن کے طور پر مختصر کیا جاتا ہے ، اور ساوتھمپٹن کے رہائشی کو سوٹونین کہا جاتا ہے۔,لندن سے ساؤتھمپٹن کتنے میل دور ہے؟,False,False
4,74,0,56f6f44f711bf01900a44892,ساوتھمپٹن,(i/sa ⁇ θ'æmptən، -hæmptən/) انگلینڈ کے جنوبی ساحل پر ہیمپشائر کی رسمی کاؤنٹی کا سب سے بڑا شہر ہے ، اور یہ لندن سے 75 میل (121 کلومیٹر) جنوب مغرب میں اور پورٹسماؤتھ سے 19 میل (31 کلومیٹر) ••شمال مغرب•• میں واقع ہے۔ ساؤتھمپٹن ایک اہم بندرگاہ اور نیو فارسٹ کے قریب ترین شہر ہے۔ یہ ساؤتھمپٹن واٹر کے شمالی ترین مقام پر واقع ہے جہاں دریائے ٹیسٹ اور دریائے ایچن کے سنگم پر ، دریائے ہیمبل شہری علاقے کے جنوب میں شامل ہوتا ہے۔ یہ شہر ، جو ایک واحد اتھارٹی ہے ، کی تخمینہ آبادی 253،651 ہے۔ شہر کا نام کبھی کبھی تحریری طور پر سوٹن یا سوٹن کے طور پر مختصر کیا جاتا ہے ، اور ساؤتھمپٹن کے رہائشی کو سوٹونین کہا جاتا ہے۔,آپ ساؤتھمپٹن پہنچنے کے لئے پورٹسماؤتھ سے کس سمت سفر کریں گے؟,False,False
5,74,1,56f7197b711bf01900a4495a,ساوتھمپٹن,ساؤتھمپٹن میں اہم آجروں میں ساؤتھمپٹن یونیورسٹی ، ساؤتھمپٹن سولنٹ یونیورسٹی ، ساؤتھمپٹن ہوائی اڈے ، آرڈیننس سروے ، بی بی سی ساؤتھ ، این ایچ ایس ، اے بی پی اور کارنیول یوکے شامل ہیں۔ ساؤتھمپٹن آر ایم ایس ٹائٹینک ، سپٹ فائر اور عام طور پر دوسری جنگ عظیم کی داستان میں ڈی ڈے کے لئے روانگی کے نکات میں سے ایک کے طور پر اور حال ہی میں دنیا کے سب سے بڑے کروز جہازوں کی ایک بڑی تعداد کی ہوم پورٹ کے طور پر مشہور ہے۔ ساؤتھمپٹن میں ایک بڑا شاپنگ سینٹر اور ریٹیل پارک ہے جسے ••ویسٹ کوی•• کہا جاتا ہے۔ اکتوبر 2014 میں ، سٹی کونسل نے ویسٹ کوی واٹر مارک نامی ویسٹ کوی پارک سے فالو اپ کی منظوری دی۔ سر رابرٹ میک الپائن کی تعمیر جنوری 2015 میں شروع ہوئی۔ ریٹیل پارک کے مالکان ، ہیمرسن کا مقصد 2016 کے آخر تک اس کے احاطے میں کم از کم 1550 افراد کو ملازمت دینا ہے۔,ساؤتھمپٹن میں بڑے خوردہ شاپنگ سینٹر کو کیا کہا جاتا ہے؟,False,False
6,74,1,56f7197b711bf01900a4495b,ساوتھمپٹن,ساؤتھمپٹن میں اہم آجروں میں ساؤتھمپٹن یونیورسٹی ، ساؤتھمپٹن سولنٹ یونیورسٹی ، ساؤتھمپٹن ہوائی اڈے ، آرڈیننس سروے ، بی بی سی ساؤتھ ، این ایچ ایس ، اے بی پی اور کارنیول برطانیہ شامل ہیں۔ ساؤتھمپٹن آر ایم ایس ٹائٹینک ، سپٹ فائر اور عام طور پر دوسری جنگ عظیم کی داستان میں ڈی ڈے کے لئے روانگی کے نکات میں سے ایک کے طور پر ، اور حال ہی میں دنیا کے کئی بڑے کروز جہازوں کی ہوم پورٹ کے طور پر مشہور ہے۔ ساؤتھمپٹن میں ایک بڑا شاپنگ سینٹر اور ریٹیل پارک ہے جسے ویسٹ کوی کہا جاتا ہے۔ ••اکتوبر•• 2014 میں ، سٹی کونسل نے ویسٹ کوی واٹر مارک نامی ویسٹ کوی پارک سے فالو اپ کی منظوری دی۔ سر رابرٹ میک الپائن کی تعمیر جنوری 2015 میں شروع ہوئی۔ ہیمرسن ، ریٹیل پارک کے مالکان کا مقصد 2016 کے آخر تک اس کے احاطے میں کم از کم 1550 افراد کو ملازمت دینا ہے۔,سنہ 2014 کے کس مہینے میں ساؤتھمپٹن کی سٹی کونسل نے ویسٹ کوی واٹر مارک کے لیے منظوری دی تھی؟,False,False
7,74,1,56f7197b711bf01900a4495c,ساوتھمپٹن,ساؤتھمپٹن میں اہم آجروں میں ساؤتھمپٹن یونیورسٹی ، ساؤتھمپٹن سولنٹ یونیورسٹی ، ساؤتھمپٹن ایئرپورٹ ، آرڈیننس سروے ، بی بی سی ساؤتھ ، این ایچ ایس ، اے بی پی اور کارنیول برطانیہ شامل ہیں۔ ساؤتھمپٹن آر ایم ایس ٹائٹینک ، سپٹ فائر اور زیادہ عام طور پر ••دوسری جنگ عظیم•• کی داستان میں ڈی ڈے کے لئے روانگی کے نکات میں سے ایک کے طور پر ، اور حال ہی میں دنیا کے کئی بڑے کروز جہازوں کی ہوم پورٹ کے طور پر مشہور ہے۔ ساؤتھمپٹن میں ایک بڑا شاپنگ سینٹر اور ریٹیل پارک ہے جسے ویسٹ کوی کہا جاتا ہے۔ اکتوبر 2014 میں ، سٹی کونسل نے ویسٹ کوی واٹر مارک نامی ویسٹ کوی پارک سے فالو اپ کی منظوری دی۔ سر رابرٹ میک الپائن کی تعمیر جنوری 2015 میں شروع ہوئی۔ ہیمرسن ، ریٹیل پارک کے مالکان کا مقصد 2016 کے آخر تک اس کے احاطے میں کم از کم 1550 افراد کو ملازمت دینا ہے۔,ساؤتھمپٹن کو اکثر کس جنگ سے منسلک کیا جاتا ہے؟,False,False
8,74,1,56f7197b711bf01900a4495d,ساوتھمپٹن,ساؤتھمپٹن میں اہم آجروں میں ساؤتھمپٹن یونیورسٹی ، ساؤتھمپٹن سولنٹ یونیورسٹی ، ساؤتھمپٹن ہوائی اڈے ، آرڈیننس سروے ، بی بی سی ساؤتھ ، این ایچ ایس ، اے بی پی اور کارنیول برطانیہ شامل ہیں۔ ساؤتھمپٹن آر ایم ایس ٹائٹینک ، سپٹ فائر اور عام طور پر دوسری جنگ عظیم کی داستان میں ڈی ڈے کے لئے روانگی کے نکات میں سے ایک کے طور پر ، اور حال ہی میں دنیا کے سب سے بڑے کروز جہازوں کی ایک بڑی تعداد کی ہوم پورٹ کے طور پر مشہور ہے۔ ساؤتھمپٹن میں ایک بڑا شاپنگ سینٹر اور ریٹیل پارک ہے جسے ویسٹ کوی کہا جاتا ہے۔ اکتوبر 2014 میں ، سٹی کونسل نے ویسٹ کوی واٹر مارک نامی ویسٹ کوی پارک سے فالو اپ کی منظوری دی۔ تعمیر سر رابرٹ میک الپائن نے جنوری 2015 میں شروع کی۔ ریٹیل پارک کے مالکان ، ••ہیمرسن•• کا مقصد 2016 کے آخر تک اس کے احاطے میں کم از کم 1550 افراد کو ملازمت دینا ہے۔,کون سی کمپنی WestQuay واٹر مارک کا مالک ہے؟,False,False
9,74,1,56f7197b711bf01900a4495e,ساوتھمپٹن,ساؤتھمپٹن میں اہم آجروں میں ساؤتھمپٹن یونیورسٹی ، ساؤتھمپٹن سولنٹ یونیورسٹی ، ساؤتھمپٹن ہوائی اڈے ، آرڈیننس سروے ، بی بی سی ساؤتھ ، این ایچ ایس ، اے بی پی اور کارنیول برطانیہ شامل ہیں۔ ساؤتھمپٹن آر ایم ایس ٹائٹینک ، سپٹ فائر اور عام طور پر دوسری جنگ عظیم کی داستان میں ڈی ڈے کے لئے روانگی کے نکات میں سے ایک کے طور پر اور حال ہی میں دنیا کے سب سے بڑے کروز جہازوں کی ایک بڑی تعداد کی ہوم پورٹ کے طور پر مشہور ہے۔ ساؤتھمپٹن میں ایک بڑا شاپنگ سینٹر اور ریٹیل پارک ہے جسے ویسٹ کوی کہا جاتا ہے۔ اکتوبر 2014 میں ، سٹی کونسل نے ویسٹ کوی واٹر مارک نامی ویسٹ کوی پارک سے فالو اپ کی منظوری دی۔ تعمیر سر رابرٹ میک الپائن نے جنوری 2015 میں شروع کی۔ ریٹیل پارک کے مالکان ، ہیمرسن کا مقصد 2016 کے آخر تک اس کے احاطے میں کم از کم ••1550•• افراد کو ملازمت دینا ہے۔,2016 کے آخر تک، کتنے لوگوں کو WestQuay واٹر مارک میں سائٹ پر کام کرنے کے لئے پیش کیا جاتا ہے؟,False,False
10,74,2,56f83185aef2371900625ee3,ساوتھمپٹن,2001 کی مردم شماری میں ساؤتھمپٹن اور ••پورٹسماؤتھ•• کو الگ الگ شہری علاقوں کے حصوں کے طور پر ریکارڈ کیا گیا تھا ، تاہم 2011 کی مردم شماری کے وقت تک وہ 855،569 کی آبادی کے ساتھ انگلینڈ کا چھٹا سب سے بڑا تعمیر شدہ علاقہ بن گیا تھا۔ یہ تعمیر شدہ علاقہ جنوبی ہیمپشائر کے نام سے جانا جاتا میٹروپولیٹن علاقے کا حصہ ہے ، جسے سولنٹ سٹی کے نام سے بھی جانا جاتا ہے ، خاص طور پر میڈیا میں جب مقامی گورننس تنظیمی تبدیلیوں پر تبادلہ خیال کیا جاتا ہے۔ 1.5 ملین سے زیادہ کی آبادی کے ساتھ یہ خطے کو برطانیہ کے سب سے زیادہ آبادی والے میٹروپولیٹن علاقوں میں سے ایک بناتا ہے۔,2001 کی مردم شماری کے بعد کون سا دوسرا شہر ساؤتھمپٹن کے ساتھ مل گیا؟,False,False
11,74,2,56f83185aef2371900625ee4,ساوتھمپٹن,2001 کی مردم شماری میں ساؤتھمپٹن اور پورٹسماؤتھ کو الگ الگ شہری علاقوں کے حصوں کے طور پر ریکارڈ کیا گیا تھا ، تاہم 2011 کی مردم شماری کے وقت تک وہ 855،569 کی آبادی کے ساتھ انگلینڈ کا چھٹا سب سے بڑا تعمیر شدہ علاقہ بن گیا تھا۔ یہ تعمیر شدہ علاقہ جنوبی ہیمپشائر کے نام سے جانا جاتا میٹروپولیٹن علاقے کا حصہ ہے ، جسے ••سولنٹ سٹی•• بھی کہا جاتا ہے ، خاص طور پر میڈیا میں جب مقامی گورننس تنظیمی تبدیلیوں پر تبادلہ خیال کیا جاتا ہے۔ 1.5 ملین سے زیادہ کی آبادی کے ساتھ یہ خطے کو برطانیہ کے سب سے زیادہ آبادی والے میٹروپولیٹن علاقوں میں سے ایک بناتا ہے۔,جنوبی ہیمپشائر کے لئے دوسرے نام کیا ہے؟,False,False
12,74,2,56f83185aef2371900625ee5,ساوتھمپٹن,2001 کی مردم شماری میں ساؤتھمپٹن اور پورٹسماؤتھ کو الگ الگ شہری علاقوں کے حصوں کے طور پر ریکارڈ کیا گیا تھا ، تاہم 2011 کی مردم شماری کے وقت تک وہ ••855،569•• کی آبادی کے ساتھ انگلینڈ کا چھٹا سب سے بڑا تعمیر شدہ علاقہ بن گیا تھا۔ یہ تعمیر شدہ علاقہ جنوبی ہیمپشائر کے نام سے مشہور میٹروپولیٹن علاقے کا حصہ ہے ، جسے سولنٹ سٹی کے نام سے بھی جانا جاتا ہے ، خاص طور پر میڈیا میں جب مقامی گورننس تنظیمی تبدیلیوں پر تبادلہ خیال کیا جاتا ہے۔ 1.5 ملین سے زیادہ کی آبادی کے ساتھ یہ خطے کو برطانیہ کے سب سے زیادہ آبادی والے میٹروپولیٹن علاقوں میں سے ایک بناتا ہے۔,2011 کی مردم شماری میں ، پورٹسماؤتھ کے ساتھ ضم ہونے کے بعد ساؤتھمپٹن کی آبادی کتنی تھی؟,False,False
13,74,2,56f83185aef2371900625ee6,ساوتھمپٹن,2001 کی مردم شماری میں ساؤتھمپٹن اور پورٹسماؤتھ کو الگ الگ شہری علاقوں کے حصوں کے طور پر ریکارڈ کیا گیا تھا ، تاہم 2011 کی مردم شماری کے وقت تک وہ 855،569 کی آبادی کے ساتھ انگلینڈ کا چھٹا سب سے بڑا تعمیر شدہ علاقہ بن گیا تھا۔ یہ تعمیر شدہ علاقہ میٹروپولیٹن علاقے کا حصہ ہے جسے ••ساؤتھ ہیمپشائر•• کے نام سے جانا جاتا ہے ، جسے سولنٹ سٹی بھی کہا جاتا ہے ، خاص طور پر میڈیا میں جب مقامی گورننس تنظیمی تبدیلیوں پر تبادلہ خیال کیا جاتا ہے۔ 1.5 ملین سے زیادہ کی آبادی کے ساتھ یہ خطے کو برطانیہ کے سب سے زیادہ آبادی والے میٹروپولیٹن علاقوں میں سے ایک بناتا ہے۔,پورٹسماؤتھ کس میٹروپولیٹن علاقے کا حصہ ہے؟,False,False
14,74,2,56f83185aef2371900625ee7,ساوتھمپٹن,2001 کی مردم شماری میں ساؤتھمپٹن اور پورٹسماؤتھ کو الگ الگ شہری علاقوں کے حصوں کے طور پر ریکارڈ کیا گیا تھا ، تاہم 2011 کی مردم شماری کے وقت تک وہ 855،569 کی آبادی کے ساتھ انگلینڈ کا چھٹا سب سے بڑا تعمیر شدہ علاقہ بن گیا تھا۔ یہ تعمیر شدہ علاقہ جنوبی ہیمپشائر کے نام سے جانا جاتا میٹروپولیٹن علاقے کا حصہ ہے ، جسے سولنٹ سٹی کے نام سے بھی جانا جاتا ہے ، خاص طور پر میڈیا میں جب مقامی حکومت کی تنظیمی تبدیلیوں پر تبادلہ خیال کیا جاتا ہے۔ ••1.5 ملین•• سے زیادہ کی آبادی کے ساتھ یہ خطے کو برطانیہ کے سب سے زیادہ آبادی والے میٹروپولیٹن علاقوں میں سے ایک بناتا ہے۔,جنوبی ہیمپشائر کی کم سے کم آبادی کا تخمینہ کیا ہے؟,False,False
15,74,3,56f833afaef2371900625ef7,ساوتھمپٹن,آثار قدیمہ کے نتائج سے پتہ چلتا ہے کہ یہ علاقہ پتھر کے دور سے آباد ہے۔ ••AD 43•• میں برطانیہ پر رومن حملے اور 70 AD میں مقامی برطانویوں کی فتح کے بعد کلازینٹم کی قلعہ آبادکاری قائم کی گئی تھی۔ یہ ونچسٹر کی ایک اہم تجارتی بندرگاہ اور دفاعی چوکی تھی ، جو جدید بٹرنی مینور کی جگہ پر تھی۔ کلازینٹم کا دفاع ایک دیوار اور دو خندقوں سے کیا گیا تھا اور خیال کیا جاتا ہے کہ اس میں ایک غسل خانہ موجود تھا۔ کلازینٹم کو تقریبا 410 تک ترک نہیں کیا گیا تھا۔,رومیوں نے کس سال برطانیہ پر حملہ کیا؟,False,False
16,74,3,56f833afaef2371900625ef8,ساوتھمپٹن,آثار قدیمہ کے نتائج سے پتہ چلتا ہے کہ یہ علاقہ پتھر کے دور سے آباد رہا ہے۔ AD 43 میں برطانیہ پر رومن حملے اور 70 AD میں مقامی برطانویوں کی فتح کے بعد قلعہ بستی ••کلاؤسنٹم•• قائم کی گئی تھی۔ یہ ونچسٹر کی ایک اہم تجارتی بندرگاہ اور دفاعی چوکی تھی ، جو جدید بٹرنی مینور کی جگہ پر تھی۔ کلاؤسنٹم کا دفاع ایک دیوار اور دو خندقوں سے کیا گیا تھا اور خیال کیا جاتا ہے کہ اس میں ایک غسل خانہ موجود تھا۔ کلاؤسنٹم کو تقریبا 410 تک ترک نہیں کیا گیا تھا۔,روم کے حملے اور برطانویوں کی فتح کے بعد کون سی قدیم بستی قائم کی گئی تھی؟,False,False
