,data_num,paragraph_num,id,title,context,question,is_impossible,review
0,77,0,56f78825aef2371900625b95,Marshall_Islands مارشل جزائر,"مارشل جزائر ، سرکاری طور پر جمہوریہ مارشل جزائر (مارشل: ••Aolepān Aorōkin M̧ajeļ••) ، [نوٹ 1] ایک جزیرے کا ملک ہے جو بحر الکاہل میں خط استوا کے قریب واقع ہے ، بین الاقوامی تاریخ کی لکیر سے تھوڑا سا مغرب میں۔ جغرافیائی طور پر ، یہ ملک مائکرونیشیا کے بڑے جزیرے گروپ کا حصہ ہے۔ ملک کی آبادی 53,158 افراد (2011 کی مردم شماری کے مطابق) 29 مرجان اٹلوں پر پھیلی ہوئی ہے ، جس میں 1,156 انفرادی جزیرے اور جزائر شامل ہیں۔ جزائر مغرب میں فیڈرل اسٹیٹ آف مائکرونیشیا ، شمال میں ویک جزیرہ ، [نوٹ 2] جنوب مشرق میں ، اور جنوب میں ناورو کے ساتھ سمندری سرحدیں بانٹتے ہیں۔ جزیرے کے تقریبا 27,797 ، 2011 مردم شماری کے مطابق) دارالحکومت پر رہتے ہیں۔",جزائر مارشل کا نام ان کی مادری زبان میں کیا ہے؟,False,False
1,77,0,56f78825aef2371900625b96,Marshall_Islands مارشل جزائر,"مارشل جزائر ، سرکاری طور پر جمہوریہ مارشل جزائر (مارشل: Aolepān Aorōkin M̧ajeļ) ، [نوٹ 1] ایک جزیرے کا ملک ہے جو بحر الکاہل میں ••استوا•• کے قریب واقع ہے ، بین الاقوامی تاریخ کی لکیر سے تھوڑا سا مغرب میں۔ جغرافیائی طور پر ، یہ ملک مائکرونیشیا کے بڑے جزیرے گروپ کا حصہ ہے۔ ملک کی آبادی 53,158 افراد (2011 مردم شماری کے مطابق) 29 مرجان اٹلوں پر پھیلی ہوئی ہے ، جس میں 1,156 انفرادی جزیرے اور جزائر شامل ہیں۔ جزائر مغرب میں فیڈرل اسٹیٹ آف مائکرونیشیا ، شمال میں ویک جزیرہ ، [نوٹ 2] جنوب مشرق میں ، اور جنوب میں ناورو کے ساتھ سمندری سرحدیں بانٹتے ہیں۔ جزیرے کے تقریبا 27,797،2011 افراد (2011 مردم شماری کے مطابق) دارالحکومت پر رہتے ہیں۔",مارشل جزائر عرض البلد کی کس اہم لائن کے قریب واقع ہیں؟,False,False
2,77,0,56f78825aef2371900625b97,Marshall_Islands مارشل جزائر,"مارشل جزائر ، سرکاری طور پر جمہوریہ مارشل جزائر (مارشل: Aolepān Aorōkin M̧ajeļ) ، [نوٹ 1] ایک جزیرے کا ملک ہے جو بحر الکاہل میں خط استوا کے قریب واقع ہے ، بین الاقوامی تاریخ کی لکیر سے تھوڑا سا مغرب میں۔ جغرافیائی طور پر ، یہ ملک مائکرونیشیا کے بڑے جزیرے کے گروپ کا حصہ ہے۔ ملک کی آبادی ••53,158•• افراد (2011 مردم شماری کے مطابق) 29 مرجان اٹلوں پر پھیلی ہوئی ہے ، جس میں 1,156 انفرادی جزیرے اور جزائر شامل ہیں۔ جزائر مغرب میں فیڈرل اسٹیٹ آف مائکرونیشیا ، شمال میں ویک جزیرہ ، [نوٹ 2] جنوب مشرق میں ، اور جنوب میں ناورو کے ساتھ سمندری سرحدیں بانٹتے ہیں۔ جزیرے کے تقریبا 27,797 ، 2011 مردم شماری کے مطابق) دارالحکومت پر رہتے ہیں۔",2011 تک ، مارشل جزائر میں کتنے لوگ رہتے ہیں؟,False,False
3,77,0,56f78825aef2371900625b98,Marshall_Islands مارشل جزائر,"مارشل جزائر ، سرکاری طور پر جمہوریہ مارشل جزائر (مارشل: Aolepān Aorōkin M̧ajeļ) ، [نوٹ 1] ایک جزیرے کا ملک ہے جو بحر الکاہل میں خط استوا کے قریب واقع ہے ، بین الاقوامی تاریخ کی لکیر سے تھوڑا سا مغرب میں۔ جغرافیائی طور پر ، یہ ملک مائکرونیشیا کے بڑے جزیرے کے گروپ کا حصہ ہے۔ ملک کی آبادی 53,158 افراد (2011 کی مردم شماری کے مطابق) 29 مرجان اٹولوں پر پھیلی ہوئی ہے ، جس میں 1,156 انفرادی جزیرے اور جزائر شامل ہیں۔ جزائر مغرب میں ••فیڈریٹڈ اسٹیٹ آف مائکرونیشیا•• ، شمال میں ویک جزیرہ ، [نوٹ 2] جنوب مشرق میں ، اور جنوب میں ناورو کے ساتھ سمندری سرحدیں بانٹتے ہیں۔ جزیرے کے تقریبا 27,797 ، 2011 مردم شماری کے مطابق) دارالحکومت پر رہتے ہیں۔",کون سا ملک مغربی طرف مارشل جزائر کی سرحد پر ہے؟,False,False
4,77,0,56f78825aef2371900625b99,Marshall_Islands مارشل جزائر,"مارشل جزائر ، سرکاری طور پر جمہوریہ مارشل جزائر (مارشل: Aolepān Aorōkin M̧ajeļ) ، [نوٹ 1] ایک جزیرے کا ملک ہے جو بحر الکاہل میں خط استوا کے قریب واقع ہے ، بین الاقوامی تاریخ کی لکیر سے تھوڑا سا مغرب میں۔ جغرافیائی طور پر ، یہ ملک مائکرونیشیا کے بڑے جزیرے کے گروپ کا حصہ ہے۔ ملک کی آبادی 53,158 افراد (2011 کی مردم شماری کے مطابق) 29 مرجان اٹولوں پر پھیلی ہوئی ہے ، جس میں 1,156 انفرادی جزیرے اور جزائر شامل ہیں۔ جزائر مغرب میں فیڈریٹڈ اسٹیٹ آف مائکرونیشیا ، شمال میں ویک جزیرہ ، [نوٹ 2] جنوب مشرق میں ، اور جنوب میں ناورو کے ساتھ سمندری سرحدیں بانٹتے ہیں۔ جزیرے کے تقریبا 27,797،2011 افراد (2011 کی مردم شماری کے مطابق) دارالحکومت پر رہتے ہیں۔",مارشل جزائر کا دارالحکومت کس جزیرے پر واقع ہے؟,False,True
5,77,0,56f9519a9e9bad19000a0825,Marshall_Islands مارشل جزائر,"مارشل جزائر ، سرکاری طور پر ••مارشل جزائر کی جمہوریہ•• (مارشل: Aolepān Aorōkin M̧ajeļ) ، [نوٹ 1] ایک جزیرے کا ملک ہے جو بحر الکاہل میں خط استوا کے قریب واقع ہے ، بین الاقوامی تاریخ کی لکیر سے تھوڑا سا مغرب میں۔ جغرافیائی طور پر ، یہ ملک مائکرونیشیا کے بڑے جزیرے کے گروپ کا حصہ ہے۔ ملک کی آبادی 53,158 افراد (2011 کی مردم شماری کے مطابق) 29 مرجان اٹولوں پر پھیلی ہوئی ہے ، جس میں 1,156 انفرادی جزیرے اور جزائر شامل ہیں۔ جزائر مغرب میں فیڈرل اسٹیٹ آف مائکرونیشیا ، شمال میں ویک جزیرہ ، [نوٹ 2] جنوب مشرق میں ، اور جنوب میں ناورو کے ساتھ سمندری سرحدیں بانٹتے ہیں۔ جزائر کے تقریبا 27,797،2011 افراد (2011 کی مردم شماری کے مطابق) دارالحکومت پر رہتے ہیں۔",جزائر مارشل کا سرکاری نام کیا ہے؟,False,False
6,77,0,56f9519a9e9bad19000a0826,Marshall_Islands مارشل جزائر,"مارشل جزائر ، سرکاری طور پر جمہوریہ مارشل جزائر (مارشل: Aolepān Aorōkin M̧ajeļ) ، [نوٹ 1] ایک جزیرے کا ملک ہے جو ••بحر الکاہل•• میں خط استوا کے قریب واقع ہے ، جو بین الاقوامی تاریخ کی لکیر کے تھوڑا سا مغرب میں ہے۔ جغرافیائی طور پر ، یہ ملک مائکرونیشیا کے بڑے جزیرے کے گروپ کا حصہ ہے۔ ملک کی آبادی 53,158 افراد (2011 مردم شماری کے مطابق) 29 مرجان اٹلوں پر پھیلی ہوئی ہے ، جس میں 1,156 انفرادی جزیرے اور جزائر شامل ہیں۔ جزائر مغرب میں فیڈرل اسٹیٹ آف مائکرونیشیا ، شمال میں ویک جزیرہ ، [نوٹ 2] جنوب مشرق میں ، اور جنوب میں ناورو کے ساتھ سمندری سرحدیں بانٹتے ہیں۔ جزیرے کے تقریبا 27,797 ، 2011 مردم شماری کے مطابق) دارالحکومت پر رہتے ہیں۔",مارشل جزائر کس سمندر میں واقع ہیں؟,False,False
7,77,0,56f9519a9e9bad19000a0827,Marshall_Islands مارشل جزائر,"مارشل جزائر ، سرکاری طور پر جمہوریہ مارشل جزائر (مارشل: Aolepān Aorōkin M̧ajeļ) ، [نوٹ 1] ایک جزیرے کا ملک ہے جو بحر الکاہل میں خط استوا کے قریب واقع ہے ، بین الاقوامی تاریخ کی لکیر سے تھوڑا سا مغرب میں۔ جغرافیائی طور پر ، یہ ملک مائکرونیشیا کے بڑے جزیرے کے گروپ کا حصہ ہے۔ ملک کی آبادی ••53,158•• افراد (2011 مردم شماری کے مطابق) 29 مرجان اٹلوں پر پھیلی ہوئی ہے ، جس میں 1,156 انفرادی جزیرے اور جزائر شامل ہیں۔ جزائر مغرب میں فیڈرل اسٹیٹ آف مائکرونیشیا ، شمال میں ویک جزیرہ ، [نوٹ 2] جنوب مشرق میں ، اور جنوب میں ناورو کے ساتھ سمندری سرحدیں بانٹتے ہیں۔ جزیرے کے تقریبا 27,797 ، 2011 مردم شماری کے مطابق) دارالحکومت پر رہتے ہیں۔",2011 میں مارشل جزائر میں کتنے لوگ رہتے تھے؟,False,False
8,77,0,56f9519a9e9bad19000a0828,Marshall_Islands مارشل جزائر,"مارشل جزائر ، سرکاری طور پر جمہوریہ مارشل جزائر (مارشل: Aolepān Aorōkin M̧ajeļ) ، [نوٹ 1] ایک جزیرے کا ملک ہے جو بحر الکاہل میں خط استوا کے قریب واقع ہے ، بین الاقوامی تاریخ کی لکیر سے تھوڑا سا مغرب میں۔ جغرافیائی طور پر ، یہ ملک مائکرونیشیا کے بڑے جزیرے گروپ کا حصہ ہے۔ ملک کی آبادی 53,158 افراد (2011 کی مردم شماری کے مطابق) ••29•• مرجان اٹلوں پر پھیلی ہوئی ہے ، جس میں 1,156 انفرادی جزیرے اور جزائر شامل ہیں۔ جزائر مغرب میں فیڈرل اسٹیٹ آف مائکرونیشیا ، شمال میں ویک جزیرہ ، [نوٹ 2] جنوب مشرق میں ، اور جنوب میں ناورو کے ساتھ سمندری سرحدیں بانٹتے ہیں۔ جزیرے کے تقریبا 27,797 ، 2011 مردم شماری کے مطابق) دارالحکومت پر رہتے ہیں۔",مارشل جزائر میں کتنے مرجان کے جزائر شامل ہیں؟,False,False
9,77,0,56f9519a9e9bad19000a0829,Marshall_Islands مارشل جزائر,"مارشل جزائر ، سرکاری طور پر جمہوریہ مارشل جزائر (مارشل: Aolepān Aorōkin M̧ajeļ) ، [نوٹ 1] ایک جزیرے کا ملک ہے جو بحر الکاہل میں خط استوا کے قریب واقع ہے ، بین الاقوامی تاریخ کی لکیر سے تھوڑا سا مغرب میں۔ جغرافیائی طور پر ، یہ ملک مائکرونیشیا کے بڑے جزیرے کے گروپ کا حصہ ہے۔ ملک کی آبادی 53,158 افراد (2011 کی مردم شماری کے مطابق) 29 مرجان اٹولوں پر پھیلی ہوئی ہے ، جس میں 1,156 انفرادی جزیرے اور جزائر شامل ہیں۔ جزائر مغرب میں فیڈریٹڈ اسٹیٹ آف مائکرونیشیا ، شمال میں ویک جزیرہ ، [نوٹ 2] جنوب مشرق میں ، اور جنوب میں ناورو کے ساتھ سمندری سرحدیں بانٹتے ہیں۔ جزیرے کے تقریبا 27,797،2011 افراد (2011 کی مردم شماری کے مطابق) دارالحکومت پر رہتے ہیں۔",مارشل جزائر کا دارالحکومت کس جزیرے پر ہے؟,False,True
