,data_num,paragraph_num,id,title,context,question,is_impossible,review
0,269,0,57279c1aff5b5019007d90e8,کورک_ (شہر),کورک اصل میں ایک خانقاہی بستی تھی ، جس کی بنیاد 6 ویں صدی میں ••سینٹ فنبار•• نے رکھی تھی۔ کورک نے 915 اور 922 کے درمیان کسی وقت شہری کردار حاصل کیا جب نارسمن (وائکنگ) آباد کاروں نے تجارتی بندرگاہ کی بنیاد رکھی۔ یہ تجویز کیا گیا ہے کہ ، ڈبلن کی طرح ، کورک عالمی اسکینڈینیوین تجارتی نیٹ ورک میں ایک اہم تجارتی مرکز تھا۔ چرچ کی بستی وائکنگ لانگ فورٹ کے ساتھ ساتھ جاری رہی ، دونوں نے ایک قسم کا ہم آہنگی کا تعلق تیار کیا۔ نارسمنز نے خانقاہ کے لئے دوسری صورت میں ناقابل حصول تجارتی سامان فراہم کیا ، اور شاید فوجی امداد بھی۔,کون خیال کیا جاتا ہے کہ کورک کی بنیاد رکھی ہے؟,False,False
1,269,0,57279c1aff5b5019007d90e9,کورک_ (شہر),کورک اصل میں ایک خانقاہی بستی تھی ، جس کی بنیاد ••چھٹی صدی•• میں سینٹ فنبار نے رکھی تھی۔ کورک نے 915 اور 922 کے درمیان کسی وقت شہری کردار حاصل کیا جب نارسمن (وائکنگ) آباد کاروں نے تجارتی بندرگاہ کی بنیاد رکھی۔ یہ تجویز کیا گیا ہے کہ ، ڈبلن کی طرح ، کورک عالمی اسکینڈینیوین تجارتی نیٹ ورک میں ایک اہم تجارتی مرکز تھا۔ چرچ کی بستی وائکنگ لانگ فورٹ کے ساتھ ساتھ جاری رہی ، دونوں نے ایک قسم کا ہم آہنگی کا رشتہ تیار کیا۔ نارسمنز نے خانقاہ کے لئے دوسری صورت میں ناقابل حصول تجارتی سامان فراہم کیا ، اور شاید فوجی مدد بھی کی۔,کرک کی بنیاد کب رکھی گئی تھی؟,False,False
2,269,0,57279c1aff5b5019007d90ea,کورک_ (شہر),کورک اصل میں ایک خانقاہی بستی تھی ، جسے مبینہ طور پر 6 ویں صدی میں سینٹ فنبار نے قائم کیا تھا۔ کورک نے ••915 اور 922 کے درمیان کسی وقت•• ایک شہری کردار حاصل کیا جب نارسمن (وائکنگ) آباد کاروں نے تجارتی بندرگاہ کی بنیاد رکھی۔ یہ تجویز کیا گیا ہے کہ ، ڈبلن کی طرح ، کورک عالمی اسکینڈینیوین تجارتی نیٹ ورک میں ایک اہم تجارتی مرکز تھا۔ چرچ کی بستی وائکنگ لانگ فورٹ کے ساتھ ساتھ جاری رہی ، دونوں نے ایک قسم کا ہم آہنگی کا رشتہ تیار کیا۔ نارسمنز نے خانقاہ کے لئے دوسری صورت میں ناقابل حصول تجارتی سامان فراہم کیا ، اور شاید فوجی مدد بھی کی۔,وائکنگ مسافروں نے کورک میں تجارتی چوکی کب قائم کی؟,False,False
3,269,0,57279c1aff5b5019007d90eb,کورک_ (شہر),کورک اصل میں ایک خانقاہی بستی تھی ، جسے مبینہ طور پر 6 ویں صدی میں سینٹ فنبار نے قائم کیا تھا۔ کورک نے 915 اور 922 کے درمیان کسی وقت شہری کردار حاصل کیا جب نارسمن (وائکنگ) آباد کاروں نے تجارتی بندرگاہ کی بنیاد رکھی۔ یہ تجویز کیا گیا ہے کہ ، ڈبلن کی طرح ، کورک عالمی اسکینڈینیوین تجارتی نیٹ ورک میں ایک اہم تجارتی مرکز تھا۔ ••کلیسیائی•• بستی وائکنگ لانگ فورٹ کے ساتھ ساتھ جاری رہی ، دونوں نے ایک قسم کا ہم آہنگی کا رشتہ تیار کیا۔ نارسمنز نے خانقاہ کے لئے دوسری صورت میں ناقابل حصول تجارتی سامان فراہم کیا ، اور شاید فوجی مدد بھی کی۔,کورک کس طرح کی تصفیہ تھی؟,False,False
4,269,0,57279c1aff5b5019007d90ec,کورک_ (شہر),کورک اصل میں ایک خانقاہی بستی تھی ، جسے مبینہ طور پر 6 ویں صدی میں سینٹ فنبار نے قائم کیا تھا۔ کورک نے 915 اور 922 کے درمیان کسی وقت شہری کردار حاصل کیا جب نارسمن (وائکنگ) آباد کاروں نے تجارتی بندرگاہ کی بنیاد رکھی۔ یہ تجویز کیا گیا ہے کہ ، ڈبلن کی طرح ، کورک عالمی اسکینڈینیوین تجارتی نیٹ ورک میں ایک اہم تجارتی مرکز تھا۔ چرچ کی بستی وائکنگ لانگ فورٹ کے ساتھ ساتھ جاری رہی ، دونوں نے ایک قسم کا ہم آہنگی کا رشتہ تیار کیا۔ نارسمنز نے خانقاہ کے لئے ••دوسری طرح ناقابل حصول تجارتی سامان•• فراہم کیا ، اور شاید فوجی مدد بھی کی۔,ناروے کے باشندوں نے خانقاہ کو کیا فراہم کیا؟,False,False
5,269,0,5a5d0b835e8782001a9d5e70,کورک_ (شہر),کورک اصل میں ایک خانقاہی بستی تھی ، جس کی بنیاد 6 ویں صدی میں ••سینٹ فنبار•• نے رکھی تھی۔ کورک نے 915 اور 922 کے درمیان کسی وقت شہری کردار حاصل کیا جب نارسمن (وائکنگ) آباد کاروں نے تجارتی بندرگاہ کی بنیاد رکھی۔ یہ تجویز کیا گیا ہے کہ ، ڈبلن کی طرح ، کورک عالمی اسکینڈینیوین تجارتی نیٹ ورک میں ایک اہم تجارتی مرکز تھا۔ چرچ کی بستی وائکنگ لانگ فورٹ کے ساتھ ساتھ جاری رہی ، دونوں نے ایک قسم کا ہم آہنگی کا تعلق تیار کیا۔ نارسمنز نے خانقاہ کے لئے دوسری صورت میں ناقابل حصول تجارتی سامان فراہم کیا ، اور شاید فوجی امداد بھی۔,600 کی دہائی میں کورک کی بنیاد کس نے رکھی؟,True,False
6,269,0,5a5d0b835e8782001a9d5e71,کورک_ (شہر),کورک اصل میں ایک خانقاہی بستی تھی ، جسے مبینہ طور پر 6 ویں صدی میں سینٹ فنبار نے قائم کیا تھا۔ کورک نے 915 اور 922 کے درمیان کسی وقت ••شہری کردار حاصل کیا•• جب نارسمن (وائکنگ) آباد کاروں نے تجارتی بندرگاہ کی بنیاد رکھی۔ یہ تجویز کیا گیا ہے کہ ، ڈبلن کی طرح ، کورک عالمی اسکینڈینیوین تجارتی نیٹ ورک میں ایک اہم تجارتی مرکز تھا۔ چرچ کی بستی وائکنگ لانگ فورٹ کے ساتھ ساتھ جاری رہی ، دونوں نے ایک قسم کا ہم آہنگی کا رشتہ تیار کیا۔ نارسمنز نے خانقاہ کے لئے دوسری صورت میں ناقابل حصول تجارتی سامان فراہم کیا ، اور شاید فوجی مدد بھی کی۔,نویں صدی میں کورک کے ساتھ کیا ہوا؟,True,False
7,269,0,5a5d0b835e8782001a9d5e72,کورک_ (شہر),کورک اصل میں ایک خانقاہی بستی تھی ، جسے مبینہ طور پر 6 ویں صدی میں سینٹ فنبار نے قائم کیا تھا۔ کورک نے 915 اور 922 کے درمیان کسی وقت شہری کردار حاصل کیا جب ••نورسمین•• (وائکنگ) آباد کاروں نے تجارتی بندرگاہ کی بنیاد رکھی۔ یہ تجویز کیا گیا ہے کہ ، ڈبلن کی طرح ، کورک عالمی اسکینڈینیوین تجارتی نیٹ ورک میں ایک اہم تجارتی مرکز تھا۔ چرچ کی بستی وائکنگ لانگ فورٹ کے ساتھ ساتھ جاری رہی ، دونوں نے ایک قسم کا ہم آہنگی کا رشتہ تیار کیا۔ نارسمینوں نے خانقاہ کے لئے دوسری صورت میں ناقابل حصول تجارتی سامان فراہم کیا ، اور شاید فوجی مدد بھی کی۔,خانقاہ کو کس سے تحفظ کی ضرورت تھی؟,True,False
8,269,0,5a5d0b835e8782001a9d5e73,کورک_ (شہر),کورک اصل میں ایک خانقاہی بستی تھی ، جسے مبینہ طور پر 6 ویں صدی میں سینٹ فنبار نے قائم کیا تھا۔ کورک نے 915 اور 922 کے درمیان کسی وقت شہری کردار حاصل کیا جب نارسمن (وائکنگ) آباد کاروں نے تجارتی بندرگاہ کی بنیاد رکھی۔ یہ تجویز کیا گیا ہے کہ ڈبلن کی طرح ، کورک عالمی اسکینڈینیوین تجارتی نیٹ ورک میں ایک اہم تجارتی مرکز تھا۔ چرچ کی بستی وائکنگ لانگ فورٹ کے ساتھ ساتھ جاری رہی ، دونوں نے ایک قسم کا ہم آہنگی کا رشتہ تیار کیا۔ ••نورسمن•• نے خانقاہ کے لئے دوسری صورت میں ناقابل حصول تجارتی سامان فراہم کیا ، اور شاید فوجی امداد بھی۔,خانقاہ نے کس کے لئے مذہبی خدمات فراہم کیں؟,True,False
9,269,0,5a7e45da70df9f001a87566d,کورک_ (شہر),کورک اصل میں ایک خانقاہی بستی تھی ، جس کی بنیاد 6 ویں صدی میں ••سینٹ فنبار•• نے رکھی تھی۔ کورک نے 915 اور 922 کے درمیان کسی وقت شہری کردار حاصل کیا جب نارسمن (وائکنگ) آباد کاروں نے تجارتی بندرگاہ کی بنیاد رکھی۔ یہ تجویز کیا گیا ہے کہ ، ڈبلن کی طرح ، کورک عالمی اسکینڈینیوین تجارتی نیٹ ورک میں ایک اہم تجارتی مرکز تھا۔ چرچ کی بستی وائکنگ لانگ فورٹ کے ساتھ ساتھ جاری رہی ، دونوں نے ایک قسم کا ہم آہنگی کا تعلق تیار کیا۔ نارسمنز نے خانقاہ کے لئے دوسری صورت میں ناقابل حصول تجارتی سامان فراہم کیا ، اور شاید فوجی امداد بھی۔,ڈبلن کا بانی کون تھا؟,True,False
